Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Randal Grichuk,,OF,3900,TOR,@ATL,3.64,Fried,0.326,0%,L,R,0.326,2%,0.226,-4%,6,5,0,1%,1%,1%,6.0,6.0,6.0,2.4,9.6,8.2,2.1,0.0,0.0
Nick Solak,,2B/OF,3900,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.435,5%,0.340,15%,,2,,-4%,-2%,0%,6.0,6.0,6.0,0.7,11.3,8.1,2.1,0.0,0.0
Elvis Andrus,,SS,3900,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.336,8%,0.161,24%,,1,,-2%,-2%,0%,5.5,5.5,5.5,0.2,10.8,8.3,2.1,0.0,0.0
Khris Davis,,OF,3900,OAK,TEX,4.11,Lynn,0.278,-10%,R,R,0.320,-4%,0.233,-5%,,x,,0%,0%,0%,4.9,4.9,4.9,-4.3,14.0,0.0,0.0,0.0,0.0
Reese McGuire,,C,3900,TOR,@ATL,3.64,Fried,0.300,-5%,L,L,0.285,-7%,0.207,-15%,x,x,-,0%,0%,0%,8.5,8.5,8.5,0.7,16.3,0.0,0.0,0.0,0.0
Garrett Hampson,,2B/OF,3900,COL,SF,6.54,Gausman,0.340,4%,R,R,0.292,-3%,0.118,-11%,x,x,-,0%,0%,0%,7.0,7.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0
Harold Ramirez,,OF,3900,MIA,@BAL,4.24,Means,0.317,-2%,L,R,,2%,,7%,,x,,0%,0%,0%,3.5,3.5,3.5,-1.4,8.4,0.0,0.0,0.0,0.0
Carson Kelly,,C,3900,ARI,HOU,4.44,Javier,,-1%,R,R,0.286,-7%,0.183,-6%,7,7,0,-1%,0%,0%,3.4,3.4,3.4,-0.3,7.1,5.2,1.3,0.0,0.0
Raimel Tapia,,OF,3900,COL,SF,6.54,Gausman,0.316,-2%,R,L,0.313,3%,0.160,8%,x,x,-,0%,0%,0%,3.5,3.5,3.5,-2.2,9.2,0.0,0.0,0.0,0.0
Steven Duggar,,OF,3900,SF,@COL,4.96,Marquez,0.335,2%,R,L,0.284,1%,0.143,10%,9,9,0,26%,1%,0%,3.7,3.7,3.7,0.2,7.2,7.1,1.8,0.0,0.0
Adeiny Hechavarria,,2B/SS,3900,ATL,TOR,4.86,Shoemaker,0.310,-4%,R,R,0.268,-5%,0.134,-3%,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Kevin Cron,,1B,3900,ARI,HOU,4.44,Javier,,-1%,R,R,0.336,-1%,0.340,6%,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Chris Shaw,,1B/OF,3900,SF,@COL,4.96,Marquez,0.335,2%,R,L,0.201,-3%,0.063,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Haniger,,OF,3900,SEA,LAA,3.80,Heaney,0.335,2%,L,R,0.352,2%,0.194,-6%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Murphy,,C,3900,SEA,LAA,3.80,Heaney,0.335,2%,L,R,0.374,8%,0.279,15%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teoscar Hernandez,,OF,3800,TOR,@ATL,3.64,Fried,0.326,0%,L,R,0.332,2%,0.244,4%,3,6,-1,1%,1%,0%,13.9,13.9,13.9,1.8,25.9,9.0,2.4,0.0,0.0
James McCann,,C,3800,CWS,@MIL,3.75,Woodruff,0.251,-15%,R,R,0.292,-6%,0.136,-19%,x,x,-,0%,0%,0%,11.8,11.8,11.8,2.4,21.1,0.0,0.0,0.0,0.0
Kyle Lewis,,OF,3800,SEA,LAA,3.80,Heaney,0.335,2%,L,R,,2%,,7%,,3,,-2%,2%,0%,9.8,10.2,10.2,5.3,15.0,6.8,1.8,0.0,0.0
J.P. Crawford,,SS,3800,SEA,LAA,3.80,Heaney,0.296,-5%,L,L,0.218,-13%,0.027,-39%,,1,,-5%,1%,0%,10.4,9.6,9.6,1.5,17.8,6.0,1.6,0.0,0.0
David Fletcher,,3B/SS,3800,LAA,@SEA,5.20,Dunn,,-1%,R,R,0.313,1%,0.084,-9%,,1,,-4%,1%,0%,9.6,9.6,9.6,2.7,16.5,7.6,2.0,0.0,0.0
J.D. Davis,,OF,3800,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.356,3%,0.217,9%,,4,,13%,1%,3%,7.2,7.2,7.2,-0.9,15.3,9.1,2.4,0.0,0.0
Tyler Flowers,,C,3800,ATL,TOR,4.86,Shoemaker,0.310,-4%,R,R,0.296,-7%,0.151,-1%,8,9,1,1%,1%,1%,6.5,6.5,6.5,0.1,12.9,5.3,1.4,0.0,0.0
Yoenis Cespedes,,OF,3800,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.386,4%,0.275,10%,,x,,0%,0%,0%,6.4,6.4,6.4,0.1,12.6,0.0,0.0,0.0,0.0
Kurt Suzuki,,C,3800,WAS,NYM,4.70,Matz,0.329,1%,L,R,0.373,7%,0.245,14%,x,x,-,0%,0%,0%,5.8,5.8,5.8,0.5,11.1,0.0,0.0,0.0,0.0
Matt Adams,,1B,3800,ATL,TOR,4.86,Shoemaker,0.305,-4%,R,L,0.329,4%,0.246,4%,5,5,0,1%,1%,0%,5.5,5.5,5.5,-1.8,12.8,7.5,2.0,0.0,0.0
Ender Inciarte,,OF,3800,ATL,TOR,4.86,Shoemaker,0.305,-4%,R,L,0.315,0%,0.143,30%,9,8,0,0%,0%,1%,6.8,6.8,6.8,1.2,12.3,6.1,1.6,0.0,0.0
Adalberto Mondesi,,SS,3800,KC,@CHC,3.05,Hendricks,0.285,-8%,R,S,0.321,5%,0.197,13%,6,8,-1,1%,-1%,-6%,5.4,5.4,5.4,0.5,10.3,7.5,2.0,0.0,0.0
Austin Slater,,1B/OF,3800,SF,@COL,4.96,Marquez,0.300,-5%,R,R,0.286,-4%,0.105,-6%,x,x,-,0%,0%,0%,5.0,5.0,5.0,0.6,9.4,0.0,0.0,0.0,0.0
Nick Ahmed,,SS,3800,ARI,HOU,4.44,Javier,,-1%,R,R,0.289,-7%,0.158,-11%,9,9,0,0%,0%,0%,1.4,1.4,1.4,-0.7,3.5,5.5,1.4,0.0,0.0
Brock Holt,,3B/OF,3800,MIL,CWS,4.25,Giolito,0.307,-4%,R,L,0.348,7%,0.142,31%,9,x,0,-1%,-2%,1%,2.0,2.0,2.0,2.0,2.0,5.8,1.5,0.0,0.0
Josh Fuentes,,1B,3800,COL,SF,6.54,Gausman,0.340,4%,R,R,0.355,-1%,0.281,1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Rickard,,OF,3800,SF,@COL,4.96,Marquez,0.300,-5%,R,R,0.278,-6%,0.142,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Nottingham,,C,3800,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seth Brown,,OF,3800,OAK,TEX,4.11,Lynn,0.338,3%,R,L,0.379,4%,0.197,4%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yangervis Solarte,,2B/OF,3800,ATL,TOR,4.86,Shoemaker,0.305,-4%,R,S,0.278,0%,0.135,-1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magneuris Sierra,,OF,3700,MIA,@BAL,4.24,Means,0.244,-12%,L,L,0.384,-3%,0.028,-21%,,x,,0%,0%,0%,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0
Carter Kieboom,,3B/SS,3700,WAS,NYM,4.70,Matz,0.329,1%,L,R,,2%,,7%,7,8,0,3%,1%,2%,8.7,8.7,8.7,3.9,13.4,7.3,2.0,0.0,0.0
Yuli Gurriel,,1B,3700,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,0.330,-2%,0.184,0%,,5,,0%,0%,0%,7.9,7.9,7.9,2.3,13.5,7.8,2.1,0.0,0.0
Kyle Tucker,,OF,3700,HOU,@ARI,5.06,Bumgarner,0.241,-18%,L,L,0.384,-4%,0.184,-15%,,x,,0%,0%,0%,7.9,7.9,7.9,-1.9,17.6,0.0,0.0,0.0,0.0
Jason Castro,,C,3700,LAA,@SEA,5.20,Dunn,,1%,R,L,0.329,8%,0.212,21%,,9,,-8%,2%,0%,6.8,6.8,6.8,0.5,13.1,6.6,1.8,0.0,0.0
Dominic Smith,,1B/OF,3700,NYM,@WAS,3.80,Corbin,0.285,-8%,L,L,0.281,-7%,0.146,-19%,,x,,0%,0%,0%,7.6,7.6,7.6,1.7,13.5,0.0,0.0,0.0,0.0
Salvador Perez,,1B/C,3700,KC,@CHC,3.05,Hendricks,0.294,-6%,R,R,0.305,-2%,0.217,0%,4,4,-1,5%,-1%,-11%,6.4,6.1,6.1,0.1,12.1,6.5,1.8,0.0,0.0
Justin Upton,,OF,3700,LAA,@SEA,5.20,Dunn,,-1%,R,R,0.363,4%,0.229,1%,,4,,-3%,2%,0%,4.6,4.6,4.6,-1.1,10.3,8.4,2.3,0.0,0.0
Mallex Smith,,OF,3700,SEA,LAA,3.80,Heaney,0.296,-5%,L,L,0.291,-3%,0.076,-25%,,x,,0%,0%,0%,3.9,3.9,3.9,0.5,7.2,0.0,0.0,0.0,0.0
Tony Wolters,,C,3700,COL,SF,6.54,Gausman,0.316,-2%,R,L,0.269,-2%,0.080,3%,9,9,0,10%,1%,0%,3.6,3.6,3.6,0.4,6.7,6.2,1.7,0.0,0.0
Tony Kemp,,2B/OF,3700,OAK,TEX,4.11,Lynn,0.338,3%,R,L,0.308,2%,0.156,9%,,9,,-4%,-1%,0%,5.5,5.5,5.5,1.1,9.9,5.4,1.5,0.0,0.0
Howie Kendrick,,1B/2B,3700,WAS,NYM,4.70,Matz,0.329,1%,L,R,0.348,-3%,0.148,-13%,3,3,1,3%,1%,2%,3.2,3.2,3.2,-0.5,6.9,8.3,2.2,0.0,0.0
Nomar Mazara,,OF,3700,CWS,@MIL,3.75,Woodruff,0.328,-1%,R,L,0.344,10%,0.193,18%,7,7,0,2%,-2%,0%,3.0,3.0,3.0,3.0,3.0,8.0,2.2,0.0,0.0
Chris Davis,,1B,3700,BAL,MIA,4.76,Lopez,0.341,2%,R,L,0.259,-1%,0.139,-1%,,x,,0%,0%,0%,2.8,2.8,2.8,-0.2,5.7,0.0,0.0,0.0,0.0
Francisco Mejia,,C,3700,SD,LAD,3.81,May,,1%,R,S,0.323,3%,0.208,10%,,8,,-2%,0%,0%,2.6,2.6,2.6,0.1,5.0,5.0,1.4,0.0,0.0
Tim Locastro,,OF,3700,ARI,HOU,4.44,Javier,,-1%,R,R,0.311,-2%,0.060,-19%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Miller,,OF,3700,CHC,KC,4.45,Singer,,1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Fowler,,OF,3700,OAK,TEX,4.11,Lynn,0.338,3%,R,L,0.274,-3%,0.140,-3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy McKinney,,OF,3700,TOR,@ATL,3.64,Fried,0.300,-5%,L,L,0.253,-8%,0.194,-15%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanser Alberto,,2B,3600,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,0.255,-12%,0.100,-7%,,3,,1%,1%,0%,12.3,12.3,12.3,2.6,21.9,6.2,1.7,0.0,0.0
Matt Kemp,,OF,3600,COL,SF,6.54,Gausman,0.340,4%,R,R,0.321,-4%,0.142,-19%,6,7,0,12%,1%,-1%,12.0,12.0,12.0,6.0,18.0,9.4,2.6,0.0,0.0
Adam Eaton,,OF,3600,WAS,NYM,4.70,Matz,0.321,-1%,L,L,0.318,-7%,0.100,-20%,2,2,0,4%,1%,2%,8.3,8.3,8.3,3.5,13.0,8.1,2.3,0.0,0.0
David Bote,,2B/3B,3600,CHC,KC,4.45,Singer,,-1%,R,R,0.328,0%,0.162,-3%,x,x,-,0%,0%,0%,9.2,9.2,9.2,0.9,17.5,0.0,0.0,0.0,0.0
Asdrubal Cabrera,,3B,3600,WAS,NYM,4.70,Matz,0.329,1%,L,S,0.340,0%,0.127,-29%,4,5,0,3%,1%,3%,7.4,7.4,7.4,-2.1,17.0,8.4,2.3,0.0,0.0
Francisco Cervelli,,C,3600,MIA,@BAL,4.24,Means,0.317,-2%,L,R,0.335,1%,0.111,-9%,x,6,,8%,1%,0%,4.5,4.5,4.5,1.0,8.0,0.0,0.0,0.0,0.0
Johan Camargo,,3B/OF,3600,ATL,TOR,4.86,Shoemaker,0.305,-4%,R,S,0.323,-4%,0.159,-14%,x,x,-,0%,0%,0%,5.0,5.0,5.0,0.3,9.7,0.0,0.0,0.0,0.0
Victor Caratini,,1B/C,3600,CHC,KC,4.45,Singer,,1%,R,S,0.317,1%,0.144,7%,x,x,-,0%,0%,0%,3.9,3.9,3.9,1.8,5.9,0.0,0.0,0.0,0.0
Gavin Lux,,2B,3600,LAD,@SD,4.19,Lamet,0.346,3%,R,L,0.325,2%,0.143,0%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yonder Alonso,,1B,3600,ATL,TOR,4.86,Shoemaker,0.305,-4%,R,L,0.304,1%,0.160,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Joyce,,OF,3600,MIA,@BAL,4.24,Means,0.244,-12%,L,L,0.289,-8%,0.117,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Hosmer,,1B,3500,SD,LAD,3.81,May,,1%,R,L,0.338,10%,0.176,16%,,x,,0%,0%,0%,16.0,16.0,16.0,5.9,26.1,0.0,0.0,0.0,0.0
Shin-Soo Choo,,OF,3500,TEX,@OAK,3.39,Luzardo,,-4%,L,L,0.319,-10%,0.115,-34%,,x,,0%,0%,0%,8.6,8.6,8.6,-0.6,17.8,0.0,0.0,0.0,0.0
Darin Ruf,,1B,3500,SF,@COL,4.96,Marquez,0.300,-5%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,10.0,10.0,10.0,1.1,18.9,0.0,0.0,0.0,0.0
Isan Diaz,,2B,3500,MIA,@BAL,4.24,Means,0.244,-12%,L,L,0.181,-9%,0.125,-17%,,x,,0%,0%,0%,5.0,5.0,5.0,-2.1,12.1,0.0,0.0,0.0,0.0
Chance Sisco,,C,3500,BAL,MIA,4.76,Lopez,0.341,2%,R,L,0.295,1%,0.143,0%,,9,,2%,1%,0%,6.0,6.0,6.0,4.3,7.7,6.3,1.8,0.0,0.0
Daniel Vogelbach,,1B,3500,SEA,LAA,3.80,Heaney,0.296,-5%,L,L,0.251,-12%,0.134,-24%,,x,,0%,0%,0%,2.7,2.7,2.7,0.3,5.0,0.0,0.0,0.0,0.0
Ildemaro Vargas,,2B/3B,3500,ARI,HOU,4.44,Javier,,1%,R,S,0.264,-4%,0.088,-13%,x,x,-,0%,0%,0%,2.5,2.5,2.5,0.4,4.6,0.0,0.0,0.0,0.0
Will Wilson,,SS,3500,SF,@COL,4.96,Marquez,0.300,-5%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Bart,,C,3500,SF,@COL,4.96,Marquez,0.300,-5%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abiatal Avelino,,SS,3500,SF,@COL,4.96,Marquez,0.300,-5%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrone Taylor,,OF,3500,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Pache,,OF,3500,ATL,TOR,4.86,Shoemaker,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Rojas,,2B/OF,3500,ARI,HOU,4.44,Javier,,1%,R,L,0.260,-2%,0.093,-7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rio Ruiz,,3B,3400,BAL,MIA,4.76,Lopez,0.341,2%,R,L,0.295,-1%,0.150,-2%,,4,,2%,2%,0%,12.2,12.2,12.2,4.6,19.7,7.6,2.2,0.0,0.0
Brandon Nimmo,,OF,3400,NYM,@WAS,3.80,Corbin,0.285,-8%,L,L,0.344,-6%,0.161,-17%,,6,,18%,1%,2%,8.1,7.9,7.9,2.8,13.0,7.7,2.3,0.0,0.0
Kike Hernandez,,2B,3400,LAD,@SD,4.19,Lamet,0.261,-11%,R,R,0.317,-3%,0.209,1%,,x,,0%,0%,0%,7.3,7.3,7.3,-3.3,17.8,0.0,0.0,0.0,0.0
Stephen Piscotty,,OF,3400,OAK,TEX,4.11,Lynn,0.278,-10%,R,R,0.321,-6%,0.189,-6%,,7,,-2%,-2%,0%,5.6,5.6,5.6,1.7,9.4,5.7,1.7,0.0,0.0
Josh Naylor,,OF,3400,SD,LAD,3.81,May,,1%,R,L,0.309,0%,0.176,5%,,x,,0%,0%,0%,1.5,1.5,1.5,-0.6,3.6,0.0,0.0,0.0,0.0
Drew Butera,,C,3400,COL,SF,6.54,Gausman,0.340,4%,R,R,0.223,-6%,0.079,-13%,x,x,-,0%,0%,0%,2.5,2.5,2.5,1.8,3.2,0.0,0.0,0.0,0.0
Jon Jay,,OF,3400,ARI,HOU,4.44,Javier,,1%,R,L,0.300,-2%,0.096,47%,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Danny Santana,,1B/OF,3400,TEX,@OAK,3.39,Luzardo,,2%,L,S,0.291,-4%,0.196,-3%,,x,,0%,0%,0%,1.8,1.8,1.8,-1.8,5.3,0.0,0.0,0.0,0.0
Jose Siri,,OF,3400,SF,@COL,4.96,Marquez,0.300,-5%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Brantly,,C,3400,SF,@COL,4.96,Marquez,0.335,2%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Green,,3B,3400,SF,@COL,4.96,Marquez,0.300,-5%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Dozier,,2B,3400,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.371,10%,0.241,13%,,5,,12%,1%,3%,0.0,0.0,0.0,0.0,0.0,9.1,2.7,0.0,0.0
Zack Short,,SS,3400,CHC,KC,4.45,Singer,,-1%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Barrera,,OF,3400,OAK,TEX,4.11,Lynn,0.338,3%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monte Harrison,,OF,3400,MIA,@BAL,4.24,Means,0.317,-2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Davis,,C,3400,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,,-2%,,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chadwick Tromp,,C,3300,SF,@COL,4.96,Marquez,0.300,-5%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,11.5,11.5,11.5,3.8,19.2,0.0,0.0,0.0,0.0
Brian Goodwin,,OF,3300,LAA,@SEA,5.20,Dunn,,1%,R,L,0.324,-3%,0.186,-6%,,5,,-9%,2%,0%,11.1,11.1,11.1,0.9,21.3,7.2,2.2,0.0,0.0
Ben Gamel,,OF,3300,MIL,CWS,4.25,Giolito,0.307,-4%,R,L,0.305,-3%,0.114,-4%,8,8,1,-1%,-1%,1%,11.3,11.3,11.3,6.7,15.8,5.8,1.8,0.0,0.0
A.J. Pollock,,OF,3300,LAD,@SD,4.19,Lamet,0.261,-11%,R,R,0.335,-1%,0.210,-4%,,x,,0%,0%,0%,8.4,8.4,8.4,0.0,16.8,0.0,0.0,0.0,0.0
Victor Robles,,OF,3300,WAS,NYM,4.70,Matz,0.329,1%,L,R,0.334,3%,0.153,0%,9,9,-1,3%,1%,2%,6.3,6.3,6.3,-3.7,16.2,7.7,2.3,0.0,0.0
Starlin Castro,,2B/3B,3300,WAS,NYM,4.70,Matz,0.329,1%,L,R,0.343,9%,0.163,11%,5,6,0,3%,1%,3%,6.3,6.3,6.3,0.4,12.2,8.8,2.7,0.0,0.0
Chris Taylor,,OF/SS,3300,LAD,@SD,4.19,Lamet,0.261,-11%,R,R,0.331,-1%,0.177,-8%,,6,,-3%,0%,0%,4.8,4.8,4.8,0.1,9.5,6.2,1.9,0.0,0.0
Rowdy Tellez,,1B,3300,TOR,@ATL,3.64,Fried,0.300,-5%,L,L,0.313,-5%,0.215,-14%,x,x,-,0%,0%,0%,5.5,5.5,5.5,0.0,11.0,0.0,0.0,0.0,0.0
Jaylin Davis,,OF,3300,SF,@COL,4.96,Marquez,0.300,-5%,R,R,0.236,-3%,0.103,-5%,x,x,-,0%,0%,0%,4.8,4.8,4.8,-1.9,11.4,0.0,0.0,0.0,0.0
William Contreras,,C,3300,ATL,TOR,4.86,Shoemaker,0.310,-4%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,4.5,4.5,4.5,-1.9,10.9,0.0,0.0,0.0,0.0
Luis Rengifo,,2B,3300,LAA,@SEA,5.20,Dunn,,1%,R,S,0.316,3%,0.136,1%,,x,,0%,0%,0%,4.3,4.3,4.3,0.4,8.1,0.0,0.0,0.0,0.0
Robinson Chirinos,,C,3300,TEX,@OAK,3.39,Luzardo,,2%,L,R,0.383,8%,0.231,8%,,x,,0%,0%,0%,3.0,3.0,3.0,0.5,5.5,0.0,0.0,0.0,0.0
DJ Stewart,,OF,3300,BAL,MIA,4.76,Lopez,0.341,2%,R,L,0.317,1%,0.230,10%,,8,,2%,2%,0%,1.6,1.6,1.6,-0.1,3.3,6.5,2.0,0.0,0.0
Yan Gomes,,C,3300,WAS,NYM,4.70,Matz,0.329,1%,L,R,0.354,9%,0.213,13%,8,x,0,4%,1%,3%,1.0,1.0,1.0,-0.4,2.4,7.5,2.3,0.0,0.0
Daulton Varsho,,C,3300,ARI,HOU,4.44,Javier,,%,R,,,%,,%,8,x,0,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,7.4,2.2,0.0,0.0
Zack Collins,,C,3300,CWS,@MIL,3.75,Woodruff,0.328,-1%,R,L,0.317,1%,0.219,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Marisnick,,OF,3300,NYM,@WAS,3.80,Corbin,0.300,-5%,L,R,0.311,3%,0.188,2%,,x,,0%,0%,0%,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Tyler Nevin,,1B/3B,3300,COL,SF,6.54,Gausman,0.340,4%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Urias,,SS,3300,MIL,CWS,4.25,Giolito,0.313,-2%,R,R,0.253,-8%,0.083,-19%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin Barreto,,2B,3300,OAK,TEX,4.11,Lynn,0.278,-10%,R,R,0.251,-4%,0.182,-2%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skye Bolt,,OF,3300,OAK,TEX,4.11,Lynn,0.338,3%,R,S,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter O'Brien,,OF,3300,ATL,TOR,4.86,Shoemaker,0.310,-4%,R,R,0.335,0%,0.210,0%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Hicks,,1B/C,3300,ARI,HOU,4.44,Javier,,-1%,R,R,0.269,-6%,0.155,-4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevie Wilkerson,,2B/OF,3300,BAL,MIA,4.76,Lopez,0.341,2%,R,L,0.318,7%,0.194,16%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Williams,,OF,3300,BAL,MIA,4.76,Lopez,0.341,2%,R,L,0.323,2%,0.104,-6%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Rodriguez,,3B/SS,3300,MIA,@BAL,4.24,Means,0.317,-2%,L,R,0.355,8%,0.200,12%,x,9,,13%,2%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Iglesias,,SS,3200,BAL,MIA,4.76,Lopez,0.292,-6%,R,R,0.299,-2%,0.114,-5%,,7,,1%,1%,0%,10.4,10.4,10.4,4.6,16.2,6.1,1.9,0.0,0.0
Leury Garcia,,OF/SS,3200,CWS,@MIL,3.75,Woodruff,0.328,-1%,R,S,0.275,-6%,0.089,-5%,8,8,0,1%,-2%,1%,9.1,9.1,9.1,-3.0,21.3,5.9,1.8,0.0,0.0
Josh Reddick,,OF,3200,HOU,@ARI,5.06,Bumgarner,0.241,-18%,L,L,0.308,2%,0.139,8%,,7,,7%,0%,0%,7.8,7.8,7.8,1.1,14.5,6.5,2.0,0.0,0.0
Robinson Cano,,2B,3200,NYM,@WAS,3.80,Corbin,0.285,-8%,L,L,0.304,-5%,0.132,-17%,,x,,0%,0%,0%,8.0,8.0,8.0,0.4,15.6,0.0,0.0,0.0,0.0
Chris Owings,,2B/OF,3200,COL,SF,6.54,Gausman,0.340,4%,R,R,0.198,-14%,0.087,-15%,8,8,0,11%,1%,0%,8.8,8.8,8.8,-0.5,18.1,7.1,2.2,0.0,0.0
Tim Lopes,,OF,3200,SEA,LAA,3.80,Heaney,0.335,2%,L,R,0.364,3%,0.128,4%,,2,,-2%,1%,0%,9.3,9.3,9.3,1.3,17.2,7.4,2.3,0.0,0.0
Aledmys Diaz,,1B/OF,3200,HOU,@ARI,5.06,Bumgarner,0.311,-3%,L,R,0.304,-4%,0.156,-7%,,x,,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
